rank,date,ticker,company_name,theme,alpha_score,confidence_score,decision_zone,suggested_action,residual_alpha_score,revenue_confirmation_score,sector_relative_score,institutional_flow_score,narrative_score,capex_context_score,risk_penalty,risk_severity,main_positive_drivers,main_negative_drivers,risk_flags,data_quality,notes,rebalance_date,fwd_return_1m
13,2023-11-30,5347.TWO,世界先進 Vanguard,indirect,0.6,2.5,Neutral,No urgency.,0.812,0.0,-0.0,-0.0,0.0,0.0,0.212,0,residual alpha +0.81,,,2.5,,2023-11-30,0.021303286149496392
14,2023-11-30,4967.TW,十銓 Team Group,memory_hbm,0.443,2.5,Neutral,No urgency.,1.308,-0.0,-0.0,0.0,0.0,0.0,0.865,2,residual alpha +1.31,valuation penalty -0.11,valuation_extreme(medium),2.5,,2023-11-30,0.006896505947323606
15,2023-11-30,3260.TWO,威剛 ADATA,memory_hbm,0.301,2.5,Neutral,No urgency.,0.391,0.0,-0.0,-0.0,0.0,0.0,0.089,0,residual alpha +0.39,valuation penalty -0.02,,2.5,,2023-11-30,0.029999965723432664
16,2023-11-30,3413.TW,京鼎 KE Holdings,semi_equipment,0.263,2.5,Neutral,No urgency.,1.476,-0.0,-0.0,0.0,0.0,0.0,1.214,3,CAPEX context +0.50; residual alpha +1.48,,revenue_not_confirmed(high),2.5,,2023-11-30,0.06582284035051433
17,2023-11-30,3105.TWO,穩懋 WIN Semi,semi_equipment,0.16,2.5,Neutral,No urgency.,0.753,0.0,0.0,0.0,0.0,0.0,0.593,0,CAPEX context +0.50; residual alpha +0.75,,,2.5,,2023-11-30,-0.07558143552026952
18,2023-11-30,2408.TW,南亞科 Nanya Tech,memory_hbm,0.071,2.5,Neutral,No urgency.,1.429,0.0,0.0,-0.0,0.0,0.0,1.359,3,residual alpha +1.43,,revenue_not_confirmed(high),2.5,,2023-11-30,0.040000000000000036
19,2023-11-30,2308.TW,台達電 Delta Electronics,power_grid_energy,-0.014,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.064,-0.0,-0.0,-0.0,0.0,0.0,0.078,0,residual alpha +0.06,valuation penalty -0.02,,2.5,,2023-11-30,-0.009478624188510087
20,2023-11-30,2404.TW,漢唐 United Integrated Services,facility_cleanroom,-0.041,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.298,-0.0,-0.0,0.0,0.0,0.0,0.339,0,CAPEX context +0.50; residual alpha +0.30,,,2.5,,2023-11-30,0.08179965345985374
21,2023-11-30,3450.TWO,聯鈞 Browave,optical_communication,-0.112,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.143,0.0,-0.0,0.0,0.0,0.0,1.254,3,residual alpha +1.14,,price_up_revenue_down(high),2.5,,2023-11-30,0.04180606379840901
22,2023-11-30,3324.TWO,雙鴻 Asia Vital Components,thermal,-0.153,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.018,0.0,0.0,0.0,0.0,0.0,0.171,0,residual alpha +0.02,valuation penalty -0.05,,2.5,,2023-11-30,-0.036885283004300495
23,2023-11-30,2344.TW,華邦電 Winbond,memory_hbm,-0.191,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.499,0.0,0.0,0.0,0.0,0.0,0.691,0,residual alpha +0.50,,,2.5,,2023-11-30,0.07407411164677002
24,2023-11-30,6196.TW,帆宣 Marketech International,facility_cleanroom,-0.272,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.144,-0.0,-0.0,0.0,0.0,0.0,0.416,0,CAPEX context +0.50; residual alpha +0.14,,,2.5,,2023-11-30,0.04460967761918466
25,2023-11-30,3680.TW,家登 Gudeng Precision,semi_equipment,-0.549,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.081,0.0,-0.0,0.0,0.0,0.0,0.468,0,CAPEX context +0.50,valuation penalty -0.12,,2.5,,2023-11-30,-0.019585573961917846
26,2023-11-30,8046.TW,南電 Nan Ya PCB,pcb_substrate,-0.57,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.333,-0.0,-0.0,-0.0,0.0,0.0,0.903,3,residual alpha +0.33,,revenue_not_confirmed(high),2.5,,2023-11-30,0.014112930429350357
27,2023-11-30,8299.TWO,群聯 Phison,memory_hbm,-0.63,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.178,0.0,-0.0,0.0,0.0,0.0,0.808,2,residual alpha +0.18,valuation penalty -0.10,valuation_extreme(medium),2.5,,2023-11-30,0.08488545277601456
28,2023-11-30,6285.TW,啟碁 Wistron NeWeb,leo_satellite,-0.692,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.29,-0.0,0.0,0.0,0.0,0.0,0.402,0,,,,2.5,,2023-11-30,0.1428571428571428
29,2023-11-30,2357.TW,華碩 ASUS,ai_server_assembly,-0.725,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.009,-0.0,0.0,0.0,0.0,0.0,0.716,3,,valuation penalty -0.01,revenue_not_confirmed(high),2.5,,2023-11-30,0.24396451498932303
30,2023-11-30,3037.TW,欣興 Unimicron,pcb_substrate,-0.766,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.609,-0.0,0.0,0.0,0.0,0.0,1.375,5,residual alpha +0.61,,high_beta_market(medium); revenue_not_confirmed(high),2.5,,2023-11-30,-0.005649666356223992
31,2023-11-30,1504.TW,東元 TECO,power_grid_energy,-0.782,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.345,-0.0,-0.0,-0.0,0.0,0.0,0.437,0,,,,2.5,,2023-11-30,0.0021413619767716163
32,2023-11-30,2368.TW,金像電 Gold Circuit Electronics,pcb_substrate,-0.907,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.094,0.0,0.0,0.0,0.0,0.0,0.813,2,,valuation penalty -0.10,valuation_extreme(medium),2.5,,2023-11-30,-0.0438596662326296
33,2023-11-30,3189.TW,景碩 Kinsus,pcb_substrate,-0.997,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.349,-0.0,-0.0,-0.0,0.0,0.0,1.347,5,residual alpha +0.35,valuation penalty -0.06,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-11-30,0.008088918498603492
34,2023-11-30,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-1.034,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.138,-0.0,-0.0,0.0,0.0,0.0,1.172,3,residual alpha +0.14,,revenue_not_confirmed(high),2.5,,2023-11-30,-0.0456789172570341
35,2023-11-30,8358.TW,金居 Co-Tech Development,pcb_substrate,-1.13,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.048,0.0,-0.0,-0.0,0.0,0.0,0.082,0,,valuation penalty -0.02,,2.5,,2023-11-30,-0.025723477798423877
36,2023-11-30,3363.TWO,上詮 LuxNet,optical_communication,-1.226,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,2.095,0.0,0.0,0.0,0.0,0.0,3.32,12,residual alpha +2.09,valuation penalty -0.17,overbought(high); price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-11-30,-0.11607135179671257
37,2023-11-30,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.234,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.04,-0.0,0.0,0.0,0.0,0.0,0.194,0,CAPEX context +0.50,valuation penalty -0.05,,2.5,,2023-11-30,0.08759121251624968
38,2023-11-30,3587.TW,閎康 Materials Analysis Technology,inspection,-1.409,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.357,-0.0,-0.0,-0.0,0.0,0.0,0.052,0,CAPEX context +0.50,,,2.5,,2023-11-30,-0.02515724824188026
39,2023-11-30,6213.TW,聯茂 ITEQ,pcb_substrate,-1.425,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.765,0.0,-0.0,0.0,0.0,0.0,0.66,2,,valuation penalty -0.06,valuation_extreme(medium),2.5,,2023-11-30,-0.04396831095090725
40,2023-11-30,2436.TW,偉詮電 Weltrend,semi_equipment,-1.429,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.196,0.0,0.0,0.0,0.0,0.0,1.233,3,CAPEX context +0.50,valuation penalty -0.15,valuation_extreme(high),2.5,,2023-11-30,-0.06835451672174575
41,2023-11-30,6669.TW,緯穎 Wiwynn,ai_server_assembly,-1.786,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.518,-0.0,0.0,0.0,0.0,0.0,1.268,5,,valuation penalty -0.04,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-11-30,0.03693174889111117
42,2023-11-30,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-1.825,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.501,0.0,-0.0,-0.0,0.0,0.0,1.324,3,,,excessive_drawdown(high),2.5,,2023-11-30,-0.019093181460294706
43,2023-11-30,3081.TWO,聯亞 LandMark Optoelectronics,optical_communication,-1.913,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.701,-0.0,0.0,0.0,0.0,0.0,1.213,3,,,revenue_not_confirmed(high),2.5,,2023-11-30,0.0
44,2023-11-30,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-2.008,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.344,-0.0,-0.0,0.0,0.0,0.0,1.664,5,,valuation penalty -0.14,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-11-30,-0.012158064002741997
45,2023-11-30,6442.TW,光聖 Luxnet Corp,optical_communication,-2.049,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.626,-0.0,-0.0,0.0,0.0,0.0,1.423,6,,valuation penalty -0.02,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-11-30,-0.04871444766040589
46,2023-11-30,3583.TW,辛耘 Sun Tech,semi_equipment,-2.261,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.362,0.0,0.0,0.0,0.0,0.0,0.899,3,CAPEX context +0.50,valuation penalty -0.06,high_beta_ai(high),2.5,,2023-11-30,-0.03167416301680981
47,2023-11-30,2383.TW,台光電 Elite Material,pcb_substrate,-2.333,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.157,0.0,-0.0,-0.0,0.0,0.0,0.176,0,,valuation penalty -0.05,,2.5,,2023-11-30,0.005263108411446726
48,2023-11-30,1519.TW,華城 Hua Eng Wire,power_grid_energy,-2.423,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.455,0.0,0.0,0.0,0.0,0.0,0.968,2,,valuation penalty -0.14,valuation_extreme(medium),2.5,,2023-11-30,0.1678570699003259
49,2023-11-30,3017.TW,奇鋐 Auras Technology,thermal,-2.51,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.365,-0.0,-0.0,-0.0,0.0,0.0,0.145,0,,valuation penalty -0.04,,2.5,,2023-11-30,0.09253251481329272
50,2023-11-30,2356.TW,英業達 Inventec,ai_server_assembly,-2.649,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.97,-0.0,-0.0,-0.0,0.0,0.0,0.679,3,,valuation penalty -0.00,excessive_drawdown(high),2.5,,2023-11-30,0.24528306601838157
51,2023-11-30,3653.TW,健策 KEDGE,thermal,-2.709,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.103,-0.0,-0.0,0.0,0.0,0.0,1.606,5,,valuation penalty -0.13,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-11-30,0.18672835304912572
52,2023-11-30,6274.TWO,台燿 Taiwan Union Tech,pcb_substrate,-3.16,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.378,0.0,-0.0,-0.0,0.0,0.0,0.783,2,,valuation penalty -0.09,valuation_extreme(medium),2.5,,2023-11-30,0.024390204575229335
53,2023-11-30,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-3.314,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.297,0.0,0.0,-0.0,0.0,0.0,1.017,3,,valuation penalty -0.09,excessive_drawdown(high),2.5,,2023-11-30,0.06400006484558651
54,2023-11-30,8996.TW,高力 KAORI,thermal,-3.676,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.095,-0.0,0.0,0.0,0.0,0.0,1.581,5,,valuation penalty -0.12,excessive_drawdown(high); valuation_extreme(medium),2.5,,2023-11-30,-0.09716602264907415
55,2023-11-30,2421.TW,建準 Sunon,thermal,-3.973,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.483,-0.0,-0.0,-0.0,0.0,0.0,1.49,6,,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2023-11-30,0.09247965616012555
56,2023-11-30,2382.TW,廣達 Quanta,ai_server_assembly,-4.195,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.823,-0.0,-0.0,-0.0,0.0,0.0,1.372,6,,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2023-11-30,0.10591139554997486
57,2023-11-30,6187.TWO,萬潤 Wan Run,semi_equipment,-4.222,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.883,0.0,-0.0,0.0,0.0,0.0,3.339,12,CAPEX context +0.50,valuation penalty -0.17,high_beta_ai(high); price_up_revenue_down(high); revenue_not_confirmed(high); valuation_extreme(high),2.5,,2023-11-30,0.05223881648550499
58,2023-11-30,3231.TW,緯創 Wistron,ai_server_assembly,-4.591,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-3.101,-0.0,-0.0,-0.0,0.0,0.0,1.49,6,,,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2023-11-30,0.07759566441770649
59,2023-11-30,4979.TWO,華星光通 PCL Tech,optical_communication,-5.273,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-3.474,0.0,0.0,0.0,0.0,0.0,1.799,5,,valuation penalty -0.18,valuation_extreme(high); valuation_extreme(medium),2.5,,2023-11-30,-0.17241368182388228
1,2023-12-29,2357.TW,華碩 ASUS,ai_server_assembly,3.783,2.5,Watchlist,Track — needs further confirmation.,4.404,-0.0,0.0,0.0,0.0,0.0,0.621,2,residual alpha +4.40,valuation penalty -0.05,valuation_extreme(medium),2.5,,2023-12-29,-0.08988767934824371
2,2023-12-29,1514.TW,亞力 Allis Electric,power_grid_energy,2.844,2.5,Watchlist,Track — needs further confirmation.,3.138,-0.0,0.0,0.0,0.0,0.0,0.294,0,residual alpha +3.14,valuation penalty -0.08,,2.5,,2023-12-29,0.11850867367724005
3,2023-12-29,6139.TW,亞翔工程 Acter,facility_cleanroom,2.48,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,3.923,0.0,0.0,0.0,0.0,0.0,1.443,6,CAPEX context +0.50; residual alpha +3.92,,overbought(high); high_beta_ai(high),2.5,,2023-12-29,0.012783453483643958
4,2023-12-29,2377.TW,微星 MSI,ai_server_assembly,2.135,2.5,Watchlist,Track — needs further confirmation.,2.175,0.0,-0.0,0.0,0.0,0.0,0.041,0,residual alpha +2.18,,,2.5,,2023-12-29,-0.1078430791726217
5,2023-12-29,2313.TW,華通 Compeq Manufacturing,pcb_substrate,1.75,2.5,Neutral,No urgency.,2.733,-0.0,-0.0,0.0,0.0,0.0,0.983,3,residual alpha +2.73,,price_up_revenue_down(high),2.5,,2023-12-29,-0.016973158336834215
6,2023-12-29,2404.TW,漢唐 United Integrated Services,facility_cleanroom,1.622,2.5,Neutral,No urgency.,2.598,-0.0,-0.0,0.0,0.0,0.0,0.976,3,CAPEX context +0.50; residual alpha +2.60,,revenue_not_confirmed(high),2.5,,2023-12-29,0.04725891718204167
7,2023-12-29,2451.TW,創見 Transcend,memory_hbm,1.197,2.5,Neutral,No urgency.,1.431,0.0,-0.0,0.0,0.0,0.0,0.235,0,residual alpha +1.43,,,2.5,,2023-12-29,-0.022332388202450537
8,2023-12-29,5347.TWO,世界先進 Vanguard,indirect,0.981,2.5,Neutral,No urgency.,1.175,0.0,-0.0,0.0,0.0,0.0,0.194,0,residual alpha +1.17,,,2.5,,2023-12-29,-0.09815948061425672
9,2023-12-29,6285.TW,啟碁 Wistron NeWeb,leo_satellite,0.899,2.5,Neutral,No urgency.,1.868,-0.0,0.0,0.0,0.0,0.0,0.969,3,residual alpha +1.87,,price_up_revenue_down(high),2.5,,2023-12-29,-0.08333329800942724
10,2023-12-29,2327.TW,國巨 Yageo,passive_components,0.847,2.5,Neutral,No urgency.,1.312,-0.0,0.0,0.0,0.0,0.0,0.465,0,residual alpha +1.31,,,2.5,,2023-12-29,-0.07537689658284796
11,2023-12-29,3413.TW,京鼎 KE Holdings,semi_equipment,0.843,2.5,Neutral,No urgency.,2.041,-0.0,0.0,0.0,0.0,0.0,1.198,3,CAPEX context +0.50; residual alpha +2.04,,revenue_not_confirmed(high),2.5,,2023-12-29,0.026128216953806405
12,2023-12-29,6488.TWO,環球晶 GlobalWafers,gases_chemicals,0.79,2.5,Avoid Chasing,Overbought / valuation stretched without revenue confirmation.,2.404,-0.0,0.0,0.0,0.0,0.0,1.614,6,residual alpha +2.40,,price_up_revenue_down(high); revenue_not_confirmed(high),2.5,,2023-12-29,0.00016680917276268303
13,2023-12-29,3260.TWO,威剛 ADATA,memory_hbm,0.665,2.5,Neutral,No urgency.,0.758,0.0,-0.0,0.0,0.0,0.0,0.093,0,residual alpha +0.76,valuation penalty -0.02,,2.5,,2023-12-29,-0.06893200951457645
14,2023-12-29,2492.TW,華新科 Walsin Technology,passive_components,0.576,2.5,Neutral,No urgency.,0.597,0.0,-0.0,-0.0,0.0,0.0,0.021,0,residual alpha +0.60,valuation penalty -0.01,,2.5,,2023-12-29,-0.12195119568347967
15,2023-12-29,4967.TW,十銓 Team Group,memory_hbm,0.571,2.5,Neutral,No urgency.,1.455,0.0,-0.0,-0.0,0.0,0.0,0.884,2,residual alpha +1.45,valuation penalty -0.12,valuation_extreme(medium),2.5,,2023-12-29,-0.10616432461335057
16,2023-12-29,2408.TW,南亞科 Nanya Tech,memory_hbm,0.556,2.5,Neutral,No urgency.,1.237,0.0,0.0,0.0,0.0,0.0,0.682,0,residual alpha +1.24,,,2.5,,2023-12-29,-0.11923080835586941
17,2023-12-29,5536.TW,聖暉 Acter Group,facility_cleanroom,0.48,2.5,Neutral,No urgency.,1.647,-0.0,-0.0,0.0,0.0,0.0,1.168,3,CAPEX context +0.50; residual alpha +1.65,,revenue_not_confirmed(high),2.5,,2023-12-29,0.048904261665180915
18,2023-12-29,6196.TW,帆宣 Marketech International,facility_cleanroom,0.422,2.5,Neutral,No urgency.,0.828,-0.0,-0.0,0.0,0.0,0.0,0.406,0,CAPEX context +0.50; residual alpha +0.83,,,2.5,,2023-12-29,0.042704521229063985
19,2023-12-29,2344.TW,華邦電 Winbond,memory_hbm,0.185,2.5,Neutral,No urgency.,0.866,0.0,0.0,0.0,0.0,0.0,0.682,0,residual alpha +0.87,,,2.5,,2023-12-29,-0.10673238202473301
20,2023-12-29,8299.TWO,群聯 Phison,memory_hbm,0.08,2.5,Neutral,No urgency.,0.917,0.0,0.0,0.0,0.0,0.0,0.837,2,residual alpha +0.92,valuation penalty -0.10,valuation_extreme(medium),2.5,,2023-12-29,0.015384592146213016
21,2023-12-29,3653.TW,健策 KEDGE,thermal,-0.13,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,1.29,-0.0,0.0,0.0,0.0,0.0,1.42,4,residual alpha +1.29,valuation penalty -0.14,valuation_extreme(medium); valuation_extreme(medium),2.5,,2023-12-29,-0.024707425563866292
22,2023-12-29,6271.TW,同欣電 Tong Hsing,inspection,-0.151,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.007,-0.0,-0.0,-0.0,0.0,0.0,0.145,0,CAPEX context +0.50,,,2.5,,2023-12-29,-0.08888897887042357
23,2023-12-29,1513.TW,中興電 Chung-Hsin Electric,power_grid_energy,-0.234,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.137,-0.0,-0.0,-0.0,0.0,0.0,0.371,0,residual alpha +0.14,valuation penalty -0.10,,2.5,,2023-12-29,0.02575108179997687
24,2023-12-29,3105.TWO,穩懋 WIN Semi,semi_equipment,-0.26,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.348,0.0,-0.0,0.0,0.0,0.0,0.608,0,CAPEX context +0.50; residual alpha +0.35,,,2.5,,2023-12-29,-0.025157224767836994
25,2023-12-29,2308.TW,台達電 Delta Electronics,power_grid_energy,-0.433,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.398,-0.0,-0.0,-0.0,0.0,0.0,0.035,0,,valuation penalty -0.01,,2.5,,2023-12-29,-0.1068580539045616
26,2023-12-29,2351.TW,順德 SDI,gases_chemicals,-0.566,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.565,-0.0,-0.0,0.0,0.0,0.0,0.0,0,,,,2.5,,2023-12-29,-0.09691630331131962
27,2023-12-29,1519.TW,華城 Hua Eng Wire,power_grid_energy,-0.649,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.802,-0.0,0.0,0.0,0.0,0.0,1.451,4,residual alpha +0.80,valuation penalty -0.15,valuation_extreme(medium); valuation_extreme(medium),2.5,,2023-12-29,0.35779828377268896
28,2023-12-29,1504.TW,東元 TECO,power_grid_energy,-0.69,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.246,-0.0,-0.0,-0.0,0.0,0.0,0.444,0,,,,2.5,,2023-12-29,-0.016025676461059346
29,2023-12-29,3680.TW,家登 Gudeng Precision,semi_equipment,-0.744,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.312,0.0,-0.0,0.0,0.0,0.0,0.432,0,CAPEX context +0.50,valuation penalty -0.12,,2.5,,2023-12-29,0.08502023600275566
30,2023-12-29,3017.TW,奇鋐 Auras Technology,thermal,-0.893,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.685,-0.0,0.0,-0.0,0.0,0.0,0.208,0,,valuation penalty -0.06,,2.5,,2023-12-29,0.26448736214545465
31,2023-12-29,8358.TW,金居 Co-Tech Development,pcb_substrate,-0.99,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.965,0.0,-0.0,-0.0,0.0,0.0,0.026,0,,valuation penalty -0.01,,2.5,,2023-12-29,-0.029702984563748647
32,2023-12-29,3324.TWO,雙鴻 Asia Vital Components,thermal,-1.062,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.931,0.0,-0.0,-0.0,0.0,0.0,0.131,0,,valuation penalty -0.03,,2.5,,2023-12-29,0.06808513808029004
33,2023-12-29,3491.TWO,昇達科 Microelectronics Technology,leo_satellite,-1.093,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,0.585,-0.0,-0.0,-0.0,0.0,0.0,1.678,5,residual alpha +0.58,valuation penalty -0.15,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-12-29,-0.033846180030601025
34,2023-12-29,8046.TW,南電 Nan Ya PCB,pcb_substrate,-1.493,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.538,-0.0,0.0,0.0,0.0,0.0,0.955,3,,,revenue_not_confirmed(high),2.5,,2023-12-29,-0.09741556600436285
35,2023-12-29,3131.TWO,弘塑 Grand Process Technology,semi_equipment,-1.566,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.653,-0.0,0.0,0.0,0.0,0.0,0.913,3,CAPEX context +0.50,valuation penalty -0.06,revenue_not_confirmed(high),2.5,,2023-12-29,0.06040261404725733
36,2023-12-29,4977.TW,眾達-KY Applied Optoelectronics,optical_communication,-1.572,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.376,-0.0,0.0,0.0,0.0,0.0,1.196,3,,,revenue_not_confirmed(high),2.5,,2023-12-29,-0.05692122246162945
37,2023-12-29,3189.TW,景碩 Kinsus,pcb_substrate,-1.58,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.22,-0.0,0.0,0.0,0.0,0.0,1.361,5,,valuation penalty -0.06,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-12-29,0.008024091121928256
38,2023-12-29,2356.TW,英業達 Inventec,ai_server_assembly,-1.604,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.018,-0.0,0.0,-0.0,0.0,0.0,1.586,6,,valuation penalty -0.06,excessive_drawdown(high); revenue_not_confirmed(high),2.5,,2023-12-29,0.03977266587734429
39,2023-12-29,2382.TW,廣達 Quanta,ai_server_assembly,-1.676,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.983,-0.0,-0.0,-0.0,0.0,0.0,0.694,3,,valuation penalty -0.00,revenue_not_confirmed(high),2.5,,2023-12-29,0.1002226911083941
40,2023-12-29,2376.TW,技嘉 GIGABYTE,ai_server_assembly,-1.744,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.363,0.0,-0.0,-0.0,0.0,0.0,0.38,0,,valuation penalty -0.10,,2.5,,2023-12-29,0.16165412548631908
41,2023-12-29,6187.TWO,萬潤 Wan Run,semi_equipment,-1.757,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.45,0.0,0.0,0.0,0.0,0.0,1.307,3,CAPEX context +0.50,valuation penalty -0.17,valuation_extreme(high),2.5,,2023-12-29,0.35815608891340944
42,2023-12-29,6669.TW,緯穎 Wiwynn,ai_server_assembly,-1.774,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.486,-0.0,-0.0,0.0,0.0,0.0,1.288,5,,valuation penalty -0.04,revenue_not_confirmed(high); valuation_extreme(medium),2.5,,2023-12-29,0.20547953260833496
43,2023-12-29,3450.TWO,聯鈞 Browave,optical_communication,-1.798,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.225,0.0,0.0,0.0,0.0,0.0,0.573,0,,,,2.5,,2023-12-29,0.0
44,2023-12-29,3587.TW,閎康 Materials Analysis Technology,inspection,-1.877,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.096,-0.0,0.0,0.0,0.0,0.0,0.781,3,CAPEX context +0.50,,excessive_drawdown(high),2.5,,2023-12-29,0.08387100277713522
45,2023-12-29,2383.TW,台光電 Elite Material,pcb_substrate,-2.028,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.843,0.0,-0.0,-0.0,0.0,0.0,0.184,0,,valuation penalty -0.05,,2.5,,2023-12-29,0.20680629355580926
46,2023-12-29,3037.TW,欣興 Unimicron,pcb_substrate,-2.064,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.09,-0.0,0.0,0.0,0.0,0.0,0.974,3,,,revenue_not_confirmed(high),2.5,,2023-12-29,0.0
47,2023-12-29,6282.TW,康舒 ACBEL Polytech,power_grid_energy,-2.234,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-0.895,0.0,-0.0,-0.0,0.0,0.0,1.339,3,,,excessive_drawdown(high),2.5,,2023-12-29,-0.007299286153664597
48,2023-12-29,3231.TW,緯創 Wistron,ai_server_assembly,-2.265,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.467,-0.0,-0.0,-0.0,0.0,0.0,0.799,3,,,excessive_drawdown(high),2.5,,2023-12-29,0.1612575766504143
49,2023-12-29,2436.TW,偉詮電 Weltrend,semi_equipment,-2.279,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-1.081,0.0,-0.0,0.0,0.0,0.0,1.198,3,CAPEX context +0.50,valuation penalty -0.14,valuation_extreme(high),2.5,,2023-12-29,-0.10869566638484807
50,2023-12-29,6442.TW,光聖 Luxnet Corp,optical_communication,-2.311,2.5,Avoid,Skip — negative residual alpha. Wait for setup change.,-2.295,0.0,0.0,0.0,0.0,0.0,0.016,0,,valuation penalty -0.00,,2.5,,2023-12-29,0.3192025210618674
